in s,C1 in V
-3.506580E-01,3.0230179E+00
-3.505752E-01,3.0231705E+00
-3.504924E-01,3.0236282E+00
-3.504096E-01,3.0230942E+00
-3.503268E-01,3.0230179E+00
-3.502440E-01,3.0230179E+00
-3.501612E-01,3.0230179E+00
-3.500784E-01,3.0230942E+00
-3.499956E-01,3.0231705E+00
-3.499128E-01,3.0229416E+00
-3.498300E-01,3.0227127E+00
-3.497472E-01,3.0229416E+00
-3.496644E-01,3.0230179E+00
-3.495816E-01,3.0231705E+00
-3.494988E-01,3.0233231E+00
-3.494160E-01,3.0225601E+00
-3.493332E-01,3.0218735E+00
-3.492504E-01,3.0219498E+00
-3.491676E-01,3.0221786E+00
-3.490848E-01,3.0228653E+00
-3.490020E-01,3.0230179E+00
-3.489192E-01,3.0227890E+00
-3.488364E-01,3.0226364E+00
-3.487536E-01,3.0222549E+00
-3.486708E-01,3.0225601E+00
-3.485880E-01,3.0228653E+00
-3.485052E-01,3.0225601E+00
-3.484224E-01,3.0228653E+00
-3.483396E-01,3.0229416E+00
-3.482568E-01,3.0231705E+00
-3.481740E-01,3.0233231E+00
-3.480912E-01,3.0230942E+00
-3.480084E-01,3.0233231E+00
-3.479256E-01,3.0228653E+00
-3.478428E-01,3.0226364E+00
-3.477600E-01,3.0221786E+00
-3.476772E-01,3.0227127E+00
-3.475944E-01,3.0224075E+00
-3.475116E-01,3.0226364E+00
-3.474288E-01,3.0225601E+00
-3.473460E-01,3.0224838E+00
-3.472632E-01,3.0229416E+00
-3.471804E-01,3.0234756E+00
-3.470976E-01,3.0234756E+00
-3.470148E-01,3.0232468E+00
-3.469320E-01,3.0231705E+00
-3.468492E-01,3.0234756E+00
-3.467664E-01,3.0234756E+00
-3.466836E-01,3.0233994E+00
-3.466008E-01,3.0236282E+00
-3.465180E-01,3.0233231E+00
-3.464352E-01,3.0230942E+00
-3.463524E-01,3.0233994E+00
-3.462696E-01,3.0234756E+00
-3.461868E-01,3.0232468E+00
-3.461040E-01,3.0228653E+00
-3.460212E-01,3.0229416E+00
-3.459384E-01,3.0233994E+00
-3.458556E-01,3.0229416E+00
-3.457728E-01,3.0232468E+00
-3.456900E-01,3.0228653E+00
-3.456072E-01,3.0227127E+00
-3.455244E-01,3.0227890E+00
-3.454416E-01,3.0231705E+00
-3.453588E-01,3.0228653E+00
-3.452760E-01,3.0231705E+00
-3.451932E-01,3.0227890E+00
-3.451104E-01,3.0230179E+00
-3.450276E-01,3.0232468E+00
-3.449448E-01,3.0231705E+00
-3.448620E-01,3.0234756E+00
-3.447792E-01,3.0234756E+00
-3.446964E-01,3.0234756E+00
-3.446136E-01,3.0237045E+00
-3.445308E-01,3.0233994E+00
-3.444480E-01,3.0233231E+00
-3.443652E-01,3.0233994E+00
-3.442824E-01,3.0233994E+00
-3.441996E-01,3.0234756E+00
-3.441168E-01,3.0234756E+00
-3.440340E-01,3.0230942E+00
-3.439512E-01,3.0231705E+00
-3.438684E-01,3.0234756E+00
-3.437856E-01,3.0235519E+00
-3.437028E-01,3.0237808E+00
-3.436200E-01,3.0234756E+00
-3.435372E-01,3.0237045E+00
-3.434544E-01,3.0234756E+00
-3.433716E-01,3.0231705E+00
-3.432888E-01,3.0237045E+00
-3.432060E-01,3.0235519E+00
-3.431232E-01,3.0234756E+00
-3.430404E-01,3.0232468E+00
-3.429576E-01,3.0233231E+00
-3.428748E-01,3.0231705E+00
-3.427920E-01,3.0232468E+00
-3.427092E-01,3.0232468E+00
-3.426264E-01,3.0239334E+00
-3.425436E-01,3.0241623E+00
-3.424608E-01,3.0244675E+00
-3.423780E-01,3.0243149E+00
-3.422952E-01,3.0243912E+00
-3.422124E-01,3.0240860E+00
-3.421296E-01,3.0239334E+00
-3.420468E-01,3.0238571E+00
-3.419640E-01,3.0237045E+00
-3.418812E-01,3.0238571E+00
-3.417984E-01,3.0239334E+00
-3.417156E-01,3.0243149E+00
-3.416328E-01,3.0240097E+00
-3.415500E-01,3.0236282E+00
-3.414672E-01,3.0233231E+00
-3.413844E-01,3.0231705E+00
-3.413016E-01,3.0234756E+00
-3.412188E-01,3.0234756E+00
-3.411360E-01,3.0231705E+00
-3.410532E-01,3.0233994E+00
-3.409704E-01,3.0233994E+00
-3.408876E-01,3.0234756E+00
-3.408048E-01,3.0237045E+00
-3.407220E-01,3.0234756E+00
-3.406392E-01,3.0233994E+00
-3.405564E-01,3.0233994E+00
-3.404736E-01,3.0235519E+00
-3.403908E-01,3.0234756E+00
-3.403080E-01,3.0234756E+00
-3.402252E-01,3.0239334E+00
-3.401424E-01,3.0237045E+00
-3.400596E-01,3.0241623E+00
-3.399768E-01,3.0239334E+00
-3.398940E-01,3.0235519E+00
-3.398112E-01,3.0238571E+00
-3.397284E-01,3.0236282E+00
-3.396456E-01,3.0237045E+00
-3.395628E-01,3.0233994E+00
-3.394800E-01,3.0237808E+00
-3.393972E-01,3.0241623E+00
-3.393144E-01,3.0236282E+00
-3.392316E-01,3.0233994E+00
-3.391488E-01,3.0230179E+00
-3.390660E-01,3.0230942E+00
-3.389832E-01,3.0233231E+00
-3.389004E-01,3.0238571E+00
-3.388176E-01,3.0233231E+00
-3.387348E-01,3.0232468E+00
-3.386520E-01,3.0231705E+00
-3.385692E-01,3.0230179E+00
-3.384864E-01,3.0233231E+00
-3.384036E-01,3.0234756E+00
-3.383208E-01,3.0237045E+00
-3.382380E-01,3.0236282E+00
-3.381552E-01,3.0239334E+00
-3.380724E-01,3.0237808E+00
-3.379896E-01,3.0237045E+00
-3.379068E-01,3.0229416E+00
-3.378240E-01,3.0230179E+00
-3.377412E-01,3.0227890E+00
-3.376584E-01,3.0230942E+00
-3.375756E-01,3.0231705E+00
-3.374928E-01,3.0230942E+00
-3.374100E-01,3.0231705E+00
-3.373272E-01,3.0226364E+00
-3.372444E-01,3.0223312E+00
-3.371616E-01,3.0224838E+00
-3.370788E-01,3.0225601E+00
-3.369960E-01,3.0229416E+00
-3.369132E-01,3.0224838E+00
-3.368304E-01,3.0222549E+00
-3.367476E-01,3.0229416E+00
-3.366648E-01,3.0230179E+00
-3.365820E-01,3.0230942E+00
-3.364992E-01,3.0235519E+00
-3.364164E-01,3.0234756E+00
-3.363336E-01,3.0239334E+00
-3.362508E-01,3.0238571E+00
-3.361680E-01,3.0232468E+00
-3.360852E-01,3.0232468E+00
-3.360024E-01,3.0233994E+00
-3.359196E-01,3.0224838E+00
-3.358368E-01,3.0226364E+00
-3.357540E-01,3.0226364E+00
-3.356712E-01,3.0230179E+00
-3.355884E-01,3.0229416E+00
-3.355056E-01,3.0227890E+00
-3.354228E-01,3.0230942E+00
-3.353400E-01,3.0228653E+00
-3.352572E-01,3.0229416E+00
-3.351744E-01,3.0227890E+00
-3.350916E-01,3.0229416E+00
-3.350088E-01,3.0230942E+00
-3.349260E-01,3.0230942E+00
-3.348432E-01,3.0233231E+00
-3.347604E-01,3.0231705E+00
-3.346776E-01,3.0230942E+00
-3.345948E-01,3.0233994E+00
-3.345120E-01,3.0232468E+00
-3.344292E-01,3.0228653E+00
-3.343464E-01,3.0227890E+00
-3.342636E-01,3.0227890E+00
-3.341808E-01,3.0231705E+00
-3.340980E-01,3.0231705E+00
-3.340152E-01,3.0229416E+00
-3.339324E-01,3.0235519E+00
-3.338496E-01,3.0230942E+00
-3.337668E-01,3.0227127E+00
-3.336840E-01,3.0227890E+00
-3.336012E-01,3.0227127E+00
-3.335184E-01,3.0226364E+00
-3.334356E-01,3.0232468E+00
-3.333528E-01,3.0233994E+00
-3.332700E-01,3.0236282E+00
-3.331872E-01,3.0230179E+00
-3.331044E-01,3.0229416E+00
-3.330216E-01,3.0233231E+00
-3.329388E-01,3.0233994E+00
-3.328560E-01,3.0237808E+00
-3.327732E-01,3.0236282E+00
-3.326904E-01,3.0234756E+00
-3.326076E-01,3.0230179E+00
-3.325248E-01,3.0227127E+00
-3.324420E-01,3.0230179E+00
-3.323592E-01,3.0228653E+00
-3.322764E-01,3.0231705E+00
-3.321936E-01,3.0233231E+00
-3.321108E-01,3.0230942E+00
-3.320280E-01,3.0231705E+00
-3.319452E-01,3.0224838E+00
-3.318624E-01,3.0226364E+00
-3.317796E-01,3.0229416E+00
-3.316968E-01,3.0230179E+00
-3.316140E-01,3.0227127E+00
-3.315312E-01,3.0226364E+00
-3.314484E-01,3.0226364E+00
-3.313656E-01,3.0229416E+00
-3.312828E-01,3.0226364E+00
-3.312000E-01,3.0231705E+00
-3.311172E-01,3.0233994E+00
-3.310344E-01,3.0230179E+00
-3.309516E-01,3.0234756E+00
-3.308688E-01,3.0233231E+00
-3.307860E-01,3.0231705E+00
-3.307032E-01,3.0234756E+00
-3.306204E-01,3.0238571E+00
-3.305376E-01,3.0233994E+00
-3.304548E-01,3.0230942E+00
-3.303720E-01,3.0227890E+00
-3.302892E-01,3.0228653E+00
-3.302064E-01,3.0231705E+00
-3.301236E-01,3.0231705E+00
-3.300408E-01,3.0227890E+00
-3.299580E-01,3.0230179E+00
-3.298752E-01,3.0227890E+00
-3.297924E-01,3.0228653E+00
-3.297096E-01,3.0224838E+00
-3.296268E-01,3.0227890E+00
-3.295440E-01,3.0221024E+00
-3.294612E-01,3.0221786E+00
-3.293784E-01,3.0224075E+00
-3.292956E-01,3.0225601E+00
-3.292128E-01,3.0226364E+00
-3.291300E-01,3.0229416E+00
-3.290472E-01,3.0227890E+00
-3.289644E-01,3.0230942E+00
-3.288816E-01,3.0232468E+00
-3.287988E-01,3.0233994E+00
-3.287160E-01,3.0232468E+00
-3.286332E-01,3.0233994E+00
-3.285504E-01,3.0227890E+00
-3.284676E-01,3.0229416E+00
-3.283848E-01,3.0228653E+00
-3.283020E-01,3.0224075E+00
-3.282192E-01,3.0227890E+00
-3.281364E-01,3.0228653E+00
-3.280536E-01,3.0234756E+00
-3.279708E-01,3.0237045E+00
-3.278880E-01,3.0233994E+00
-3.278052E-01,3.0230942E+00
-3.277224E-01,3.0230942E+00
-3.276396E-01,3.0230179E+00
-3.275568E-01,3.0233994E+00
-3.274740E-01,3.0227890E+00
-3.273912E-01,3.0231705E+00
-3.273084E-01,3.0229416E+00
-3.272256E-01,3.0228653E+00
-3.271428E-01,3.0228653E+00
-3.270600E-01,3.0229416E+00
-3.269772E-01,3.0225601E+00
-3.268944E-01,3.0227127E+00
-3.268116E-01,3.0227127E+00
-3.267288E-01,3.0227127E+00
-3.266460E-01,3.0230179E+00
-3.265632E-01,3.0229416E+00
-3.264804E-01,3.0223312E+00
-3.263976E-01,3.0224075E+00
-3.263148E-01,3.0224075E+00
-3.262320E-01,3.0229416E+00
-3.261492E-01,3.0233231E+00
-3.260664E-01,3.0230942E+00
-3.259836E-01,3.0231705E+00
-3.259008E-01,3.0233231E+00
-3.258180E-01,3.0233231E+00
-3.257352E-01,3.0230942E+00
-3.256524E-01,3.0231705E+00
-3.255696E-01,3.0231705E+00
-3.254868E-01,3.0231705E+00
-3.254040E-01,3.0230179E+00
-3.253212E-01,3.0233231E+00
-3.252384E-01,3.0233994E+00
-3.251556E-01,3.0226364E+00
-3.250728E-01,3.0231705E+00
-3.249900E-01,3.0233231E+00
-3.249072E-01,3.0230942E+00
-3.248244E-01,3.0226364E+00
-3.247416E-01,3.0230179E+00
-3.246588E-01,3.0233994E+00
-3.245760E-01,3.0232468E+00
-3.244932E-01,3.0227890E+00
-3.244104E-01,3.0230942E+00
-3.243276E-01,3.0227890E+00
-3.242448E-01,3.0227890E+00
-3.241620E-01,3.0232468E+00
-3.240792E-01,3.0229416E+00
-3.239964E-01,3.0234756E+00
-3.239136E-01,3.0231705E+00
-3.238308E-01,3.0225601E+00
-3.237480E-01,3.0228653E+00
-3.236652E-01,3.0233231E+00
-3.235824E-01,3.0230179E+00
-3.234996E-01,3.0225601E+00
-3.234168E-01,3.0230179E+00
-3.233340E-01,3.0228653E+00
-3.232512E-01,3.0228653E+00
-3.231684E-01,3.0227890E+00
-3.230856E-01,3.0224838E+00
-3.230028E-01,3.0233231E+00
-3.229200E-01,3.0225601E+00
-3.228372E-01,3.0230942E+00
-3.227544E-01,3.0228653E+00
-3.226716E-01,3.0223312E+00
-3.225888E-01,3.0224838E+00
-3.225060E-01,3.0224838E+00
-3.224232E-01,3.0229416E+00
-3.223404E-01,3.0229416E+00
-3.222576E-01,3.0227127E+00
-3.221748E-01,3.0225601E+00
-3.220920E-01,3.0230942E+00
-3.220092E-01,3.0230942E+00
-3.219264E-01,3.0226364E+00
-3.218436E-01,3.0224838E+00
-3.217608E-01,3.0233231E+00
-3.216780E-01,3.0232468E+00
-3.215952E-01,3.0230942E+00
-3.215124E-01,3.0228653E+00
-3.214296E-01,3.0227127E+00
-3.213468E-01,3.0230179E+00
-3.212640E-01,3.0230942E+00
-3.211812E-01,3.0235519E+00
-3.210984E-01,3.0234756E+00
-3.210156E-01,3.0234756E+00
-3.209328E-01,3.0232468E+00
-3.208500E-01,3.0229416E+00
-3.207672E-01,3.0227890E+00
-3.206844E-01,3.0233994E+00
-3.206016E-01,3.0227890E+00
-3.205188E-01,3.0230179E+00
-3.204360E-01,3.0232468E+00
-3.203532E-01,3.0233994E+00
-3.202704E-01,3.0237045E+00
-3.201876E-01,3.0230179E+00
-3.201048E-01,3.0223312E+00
-3.200220E-01,3.0228653E+00
-3.199392E-01,3.0233231E+00
-3.198564E-01,3.0230942E+00
-3.197736E-01,3.0233994E+00
-3.196908E-01,3.0231705E+00
-3.196080E-01,3.0232468E+00
-3.195252E-01,3.0237045E+00
-3.194424E-01,3.0233231E+00
-3.193596E-01,3.0234756E+00
-3.192768E-01,3.0231705E+00
-3.191940E-01,3.0230179E+00
-3.191112E-01,3.0224075E+00
-3.190284E-01,3.0226364E+00
-3.189456E-01,3.0230179E+00
-3.188628E-01,3.0228653E+00
-3.187800E-01,3.0227127E+00
-3.186972E-01,3.0230942E+00
-3.186144E-01,3.0235519E+00
-3.185316E-01,3.0233994E+00
-3.184488E-01,3.0227127E+00
-3.183660E-01,3.0227127E+00
-3.182832E-01,3.0232468E+00
-3.182004E-01,3.0227890E+00
-3.181176E-01,3.0224838E+00
-3.180348E-01,3.0227127E+00
-3.179520E-01,3.0227890E+00
-3.178692E-01,3.0230179E+00
-3.177864E-01,3.0238571E+00
-3.177036E-01,3.0234756E+00
-3.176208E-01,3.0235519E+00
-3.175380E-01,3.0238571E+00
-3.174552E-01,3.0233994E+00
-3.173724E-01,3.0234756E+00
-3.172896E-01,3.0234756E+00
-3.172068E-01,3.0239334E+00
-3.171240E-01,3.0237808E+00
-3.170412E-01,3.0230942E+00
-3.169584E-01,3.0229416E+00
-3.168756E-01,3.0234756E+00
-3.167928E-01,3.0229416E+00
-3.167100E-01,3.0234756E+00
-3.166272E-01,3.0237808E+00
-3.165444E-01,3.0241623E+00
-3.164616E-01,3.0237045E+00
-3.163788E-01,3.0238571E+00
-3.162960E-01,3.0240097E+00
-3.162132E-01,3.0236282E+00
-3.161304E-01,3.0235519E+00
-3.160476E-01,3.0239334E+00
-3.159648E-01,3.0234756E+00
-3.158820E-01,3.0242386E+00
-3.157992E-01,3.0242386E+00
-3.157164E-01,3.0238571E+00
-3.156336E-01,3.0240860E+00
-3.155508E-01,3.0239334E+00
-3.154680E-01,3.0231705E+00
-3.153852E-01,3.0227890E+00
-3.153024E-01,3.0226364E+00
-3.152196E-01,3.0225601E+00
-3.151368E-01,3.0225601E+00
-3.150540E-01,3.0227127E+00
-3.149712E-01,3.0229416E+00
-3.148884E-01,3.0233994E+00
-3.148056E-01,3.0238571E+00
-3.147228E-01,3.0238571E+00
-3.146400E-01,3.0242386E+00
-3.145572E-01,3.0245438E+00
-3.144744E-01,3.0239334E+00
-3.143916E-01,3.0240860E+00
-3.143088E-01,3.0244675E+00
-3.142260E-01,3.0238571E+00
-3.141432E-01,3.0237808E+00
-3.140604E-01,3.0242386E+00
-3.139776E-01,3.0243912E+00
-3.138948E-01,3.0239334E+00
-3.138120E-01,3.0240860E+00
-3.137292E-01,3.0237808E+00
-3.136464E-01,3.0238571E+00
-3.135636E-01,3.0232468E+00
-3.134808E-01,3.0235519E+00
-3.133980E-01,3.0235519E+00
-3.133152E-01,3.0229416E+00
-3.132324E-01,3.0229416E+00
-3.131496E-01,3.0232468E+00
-3.130668E-01,3.0235519E+00
-3.129840E-01,3.0237045E+00
-3.129012E-01,3.0237808E+00
-3.128184E-01,3.0235519E+00
-3.127356E-01,3.0230942E+00
-3.126528E-01,3.0227890E+00
-3.125700E-01,3.0228653E+00
-3.124872E-01,3.0235519E+00
-3.124044E-01,3.0237808E+00
-3.123216E-01,3.0240097E+00
-3.122388E-01,3.0237808E+00
-3.121560E-01,3.0235519E+00
-3.120732E-01,3.0234756E+00
-3.119904E-01,3.0232468E+00
-3.119076E-01,3.0232468E+00
-3.118248E-01,3.0230942E+00
-3.117420E-01,3.0236282E+00
-3.116592E-01,3.0233231E+00
-3.115764E-01,3.0236282E+00
-3.114936E-01,3.0235519E+00
-3.114108E-01,3.0233994E+00
-3.113280E-01,3.0228653E+00
-3.112452E-01,3.0233231E+00
-3.111624E-01,3.0233231E+00
-3.110796E-01,3.0235519E+00
-3.109968E-01,3.0230942E+00
-3.109140E-01,3.0231705E+00
-3.108312E-01,3.0237808E+00
-3.107484E-01,3.0234756E+00
-3.106656E-01,3.0237045E+00
-3.105828E-01,3.0236282E+00
-3.105000E-01,3.0237045E+00
-3.104172E-01,3.0237808E+00
-3.103344E-01,3.0243149E+00
-3.102516E-01,3.0241623E+00
-3.101688E-01,3.0237808E+00
-3.100860E-01,3.0235519E+00
-3.100032E-01,3.0239334E+00
-3.099204E-01,3.0235519E+00
-3.098376E-01,3.0233994E+00
-3.097548E-01,3.0236282E+00
-3.096720E-01,3.0237045E+00
-3.095892E-01,3.0238571E+00
-3.095064E-01,3.0243149E+00
-3.094236E-01,3.0237808E+00
-3.093408E-01,3.0237808E+00
-3.092580E-01,3.0233994E+00
-3.091752E-01,3.0230942E+00
-3.090924E-01,3.0231705E+00
-3.090096E-01,3.0229416E+00
-3.089268E-01,3.0226364E+00
-3.088440E-01,3.0231705E+00
-3.087612E-01,3.0234756E+00
-3.086784E-01,3.0236282E+00
-3.085956E-01,3.0234756E+00
-3.085128E-01,3.0231705E+00
-3.084300E-01,3.0233231E+00
-3.083472E-01,3.0233231E+00
-3.082644E-01,3.0233231E+00
-3.081816E-01,3.0227890E+00
-3.080988E-01,3.0226364E+00
-3.080160E-01,3.0230179E+00
-3.079332E-01,3.0234756E+00
-3.078504E-01,3.0237045E+00
-3.077676E-01,3.0234756E+00
-3.076848E-01,3.0232468E+00
-3.076020E-01,3.0229416E+00
-3.075192E-01,3.0227890E+00
-3.074364E-01,3.0229416E+00
-3.073536E-01,3.0225601E+00
-3.072708E-01,3.0227127E+00
-3.071880E-01,3.0225601E+00
-3.071052E-01,3.0229416E+00
-3.070224E-01,3.0229416E+00
-3.069396E-01,3.0233994E+00
-3.068568E-01,3.0230942E+00
-3.067740E-01,3.0231705E+00
-3.066912E-01,3.0236282E+00
-3.066084E-01,3.0233994E+00
-3.065256E-01,3.0235519E+00
-3.064428E-01,3.0236282E+00
-3.063600E-01,3.0237808E+00
-3.062772E-01,3.0234756E+00
-3.061944E-01,3.0235519E+00
-3.061116E-01,3.0233994E+00
-3.060288E-01,3.0234756E+00
-3.059460E-01,3.0240097E+00
-3.058632E-01,3.0237808E+00
-3.057804E-01,3.0236282E+00
-3.056976E-01,3.0235519E+00
-3.056148E-01,3.0230179E+00
-3.055320E-01,3.0232468E+00
-3.054492E-01,3.0234756E+00
-3.053664E-01,3.0241623E+00
-3.052836E-01,3.0240097E+00
-3.052008E-01,3.0243149E+00
-3.051180E-01,3.0240097E+00
-3.050352E-01,3.0237808E+00
-3.049524E-01,3.0235519E+00
-3.048696E-01,3.0241623E+00
-3.047868E-01,3.0240860E+00
-3.047040E-01,3.0240097E+00
-3.046212E-01,3.0240860E+00
-3.045384E-01,3.0241623E+00
-3.044556E-01,3.0240860E+00
-3.043728E-01,3.0241623E+00
-3.042900E-01,3.0243912E+00
-3.042072E-01,3.0243149E+00
-3.041244E-01,3.0244675E+00
-3.040416E-01,3.0242386E+00
-3.039588E-01,3.0243149E+00
-3.038760E-01,3.0240860E+00
-3.037932E-01,3.0240097E+00
-3.037104E-01,3.0235519E+00
-3.036276E-01,3.0233994E+00
-3.035448E-01,3.0234756E+00
-3.034620E-01,3.0240860E+00
-3.033792E-01,3.0240097E+00
-3.032964E-01,3.0233231E+00
-3.032136E-01,3.0238571E+00
-3.031308E-01,3.0234756E+00
-3.030480E-01,3.0233994E+00
-3.029652E-01,3.0238571E+00
-3.028824E-01,3.0241623E+00
-3.027996E-01,3.0236282E+00
-3.027168E-01,3.0240097E+00
-3.026340E-01,3.0238571E+00
-3.025512E-01,3.0237808E+00
-3.024684E-01,3.0241623E+00
-3.023856E-01,3.0244675E+00
-3.023028E-01,3.0240097E+00
-3.022200E-01,3.0237808E+00
-3.021372E-01,3.0239334E+00
-3.020544E-01,3.0237045E+00
-3.019716E-01,3.0239334E+00
-3.018888E-01,3.0238571E+00
-3.018060E-01,3.0241623E+00
-3.017232E-01,3.0232468E+00
-3.016404E-01,3.0233231E+00
-3.015576E-01,3.0233231E+00
-3.014748E-01,3.0233994E+00
-3.013920E-01,3.0236282E+00
-3.013092E-01,3.0237045E+00
-3.012264E-01,3.0237808E+00
-3.011436E-01,3.0237808E+00
-3.010608E-01,3.0230179E+00
-3.009780E-01,3.0233994E+00
-3.008952E-01,3.0229416E+00
-3.008124E-01,3.0233231E+00
-3.007296E-01,3.0236282E+00
-3.006468E-01,3.0237045E+00
-3.005640E-01,3.0236282E+00
-3.004812E-01,3.0233994E+00
-3.003984E-01,3.0233231E+00
-3.003156E-01,3.0231705E+00
-3.002328E-01,3.0228653E+00
-3.001500E-01,3.0230179E+00
-3.000672E-01,3.0229416E+00
-2.999844E-01,3.0229416E+00
-2.999016E-01,5.2347565E-01
-2.998188E-01,2.0774841E-02
-2.997360E-01,1.3603210E-02
-2.996532E-01,8.5678101E-03
-2.995704E-01,5.3634644E-03
-2.994876E-01,3.2272339E-03
-2.994048E-01,1.3961792E-03
-2.993220E-01,-2.0599365E-04
-2.992392E-01,-9.6893311E-04
-2.991564E-01,-1.8844604E-03
-2.990736E-01,-3.0288696E-03
-2.989908E-01,-3.5629272E-03
-2.989080E-01,-3.3340454E-03
-2.988252E-01,-4.0206909E-03
-2.987424E-01,-4.3258667E-03
-2.986596E-01,-4.1732788E-03
-2.985768E-01,-4.4784546E-03
-2.984940E-01,-4.7073364E-03
-2.984112E-01,-4.5547485E-03
-2.983284E-01,-4.4021606E-03
-2.982456E-01,-4.0969849E-03
-2.981628E-01,-4.3258667E-03
-2.980800E-01,-4.3258667E-03
-2.979972E-01,-4.4021606E-03
-2.979144E-01,-4.7836304E-03
-2.978316E-01,-4.8599243E-03
-2.977488E-01,-4.9362183E-03
-2.976660E-01,-5.3176880E-03
-2.975832E-01,-5.2413940E-03
-2.975004E-01,-4.8599243E-03
-2.974176E-01,-4.3258667E-03
-2.973348E-01,-3.7918091E-03
-2.972520E-01,-4.0206909E-03
-2.971692E-01,-4.5547485E-03
-2.970864E-01,-4.4021606E-03
-2.970036E-01,-4.0206909E-03
-2.969208E-01,-4.0969849E-03
-2.968380E-01,-4.3258667E-03
-2.967552E-01,-4.4021606E-03
-2.966724E-01,-4.4784546E-03
-2.965896E-01,-4.4784546E-03
-2.965068E-01,-4.5547485E-03
-2.964240E-01,-4.3258667E-03
-2.963412E-01,-4.6310425E-03
-2.962584E-01,-4.9362183E-03
-2.961756E-01,-5.0125122E-03
-2.960928E-01,-4.7836304E-03
-2.960100E-01,-4.4021606E-03
-2.959272E-01,-3.9443970E-03
-2.958444E-01,-4.0969849E-03
-2.957616E-01,-4.4021606E-03
-2.956788E-01,-5.0888062E-03
-2.955960E-01,-4.8599243E-03
-2.955132E-01,-4.6310425E-03
-2.954304E-01,-4.4784546E-03
-2.953476E-01,-4.3258667E-03
-2.952648E-01,-4.3258667E-03
-2.951820E-01,-4.4784546E-03
-2.950992E-01,-4.9362183E-03
-2.950164E-01,-5.3939819E-03
-2.949336E-01,-5.1651001E-03
-2.948508E-01,-4.6310425E-03
-2.947680E-01,-5.0888062E-03
-2.946852E-01,-4.8599243E-03
-2.946024E-01,-4.7836304E-03
-2.945196E-01,-5.1651001E-03
-2.944368E-01,-4.1732788E-03
-2.943540E-01,-4.0969849E-03
-2.942712E-01,-4.4021606E-03
-2.941884E-01,-4.3258667E-03
-2.941056E-01,-4.4021606E-03
-2.940228E-01,-4.0206909E-03
-2.939400E-01,-4.5547485E-03
-2.938572E-01,-4.4784546E-03
-2.937744E-01,-4.1732788E-03
-2.936916E-01,-4.1732788E-03
-2.936088E-01,-4.1732788E-03
-2.935260E-01,-3.7918091E-03
-2.934432E-01,-4.0969849E-03
-2.933604E-01,-3.4866333E-03
-2.932776E-01,-3.6392212E-03
-2.931948E-01,-3.9443970E-03
-2.931120E-01,-4.0969849E-03
-2.930292E-01,-3.9443970E-03
-2.929464E-01,-4.1732788E-03
-2.928636E-01,-3.5629272E-03
-2.927808E-01,-2.9525757E-03
-2.926980E-01,-3.3340454E-03
-2.926152E-01,-3.7155151E-03
-2.925324E-01,-3.6392212E-03
-2.924496E-01,-3.7918091E-03
-2.923668E-01,-4.0206909E-03
-2.922840E-01,-3.9443970E-03
-2.922012E-01,-4.0206909E-03
-2.921184E-01,-3.9443970E-03
-2.920356E-01,-4.0206909E-03
-2.919528E-01,-3.8681030E-03
-2.918700E-01,-4.0206909E-03
-2.917872E-01,-3.8681030E-03
-2.917044E-01,-3.7918091E-03
-2.916216E-01,-4.0206909E-03
-2.915388E-01,-4.1732788E-03
-2.914560E-01,-3.7155151E-03
-2.913732E-01,-3.8681030E-03
-2.912904E-01,-3.1814575E-03
-2.912076E-01,-3.6392212E-03
-2.911248E-01,-3.2577515E-03
-2.910420E-01,-3.3340454E-03
-2.909592E-01,-2.9525757E-03
-2.908764E-01,-3.2577515E-03
-2.907936E-01,-3.8681030E-03
-2.907108E-01,-4.2495728E-03
-2.906280E-01,-4.4021606E-03
-2.905452E-01,-4.4784546E-03
-2.904624E-01,-4.0206909E-03
-2.903796E-01,-4.1732788E-03
-2.902968E-01,-4.2495728E-03
-2.902140E-01,-4.2495728E-03
-2.901312E-01,-4.0206909E-03
-2.900484E-01,-3.7918091E-03
-2.899656E-01,-4.3258667E-03
-2.898828E-01,-4.3258667E-03
-2.898000E-01,-4.1732788E-03
-2.897172E-01,-4.4784546E-03
-2.896344E-01,-4.4784546E-03
-2.895516E-01,-4.7073364E-03
-2.894688E-01,-4.4784546E-03
-2.893860E-01,-4.9362183E-03
-2.893032E-01,-4.5547485E-03
-2.892204E-01,-4.4021606E-03
-2.891376E-01,-4.4021606E-03
-2.890548E-01,-4.7073364E-03
-2.889720E-01,-4.5547485E-03
-2.888892E-01,-4.3258667E-03
-2.888064E-01,-4.4021606E-03
-2.887236E-01,-4.9362183E-03
-2.886408E-01,-5.0125122E-03
-2.885580E-01,-4.7073364E-03
-2.884752E-01,-4.3258667E-03
-2.883924E-01,-4.2495728E-03
-2.883096E-01,-4.4784546E-03
-2.882268E-01,-4.3258667E-03
-2.881440E-01,-4.8599243E-03
-2.880612E-01,-4.9362183E-03
-2.879784E-01,-5.1651001E-03
-2.878956E-01,-4.7073364E-03
-2.878128E-01,-4.1732788E-03
-2.877300E-01,-4.0206909E-03
-2.876472E-01,-4.3258667E-03
-2.875644E-01,-4.4784546E-03
-2.874816E-01,-4.5547485E-03
-2.873988E-01,-4.4021606E-03
-2.873160E-01,-5.0125122E-03
-2.872332E-01,-5.1651001E-03
-2.871504E-01,-4.7836304E-03
-2.870676E-01,-4.6310425E-03
