in s,C1 in V,C2 in V,C3 in V
2.355600E+00,1.40381E+01,8.12988E+00,2.00195E-01
2.355600E+00,1.48193E+01,9.05762E+00,2.50977E-01
2.356200E+00,1.40381E+01,8.17871E+00,1.94336E-01
2.356200E+00,1.48193E+01,9.25293E+00,2.49023E-01
2.356800E+00,1.40381E+01,8.37402E+00,1.94336E-01
2.356800E+00,1.47705E+01,9.44824E+00,2.49023E-01
2.357400E+00,1.40381E+01,8.56934E+00,1.84570E-01
2.357400E+00,1.48193E+01,9.64355E+00,2.50977E-01
2.358000E+00,1.40869E+01,8.76465E+00,1.76758E-01
2.358000E+00,1.48193E+01,9.83887E+00,2.60742E-01
2.358600E+00,1.40381E+01,9.00879E+00,1.66992E-01
2.358600E+00,1.48193E+01,9.93652E+00,2.60742E-01
2.359200E+00,1.40381E+01,9.05762E+00,1.51367E-01
2.359200E+00,1.48193E+01,1.00342E+01,2.56836E-01
2.359800E+00,1.40381E+01,9.15527E+00,1.51367E-01
2.359800E+00,1.48193E+01,1.00342E+01,2.56836E-01
2.360400E+00,1.40869E+01,8.81348E+00,1.78711E-01
2.360400E+00,1.48193E+01,1.00342E+01,2.43164E-01
2.361000E+00,1.40381E+01,8.81348E+00,1.68945E-01
2.361000E+00,1.48193E+01,1.00342E+01,2.56836E-01
2.361600E+00,1.40381E+01,8.86230E+00,1.68945E-01
2.361600E+00,1.48193E+01,9.74121E+00,2.56836E-01
2.362200E+00,1.40869E+01,8.86230E+00,1.74805E-01
2.362200E+00,1.48193E+01,9.69238E+00,2.54883E-01
2.362800E+00,1.40381E+01,8.86230E+00,1.80664E-01
2.362800E+00,1.48193E+01,9.79004E+00,2.49023E-01
2.363400E+00,1.40381E+01,8.95996E+00,1.84570E-01
2.363400E+00,1.48193E+01,9.98535E+00,2.35352E-01
2.364000E+00,1.40381E+01,9.05762E+00,1.80664E-01
2.364000E+00,1.48193E+01,1.02783E+01,2.29492E-01
2.364600E+00,1.40869E+01,9.35059E+00,1.78711E-01
2.364600E+00,1.48193E+01,1.04736E+01,2.27539E-01
2.365200E+00,1.40869E+01,9.59473E+00,1.78711E-01
2.365200E+00,1.48193E+01,1.06689E+01,2.33398E-01
2.365800E+00,1.40869E+01,9.79004E+00,1.63086E-01
2.365800E+00,1.48193E+01,1.07666E+01,2.35352E-01
2.366400E+00,1.40381E+01,9.93652E+00,1.61133E-01
2.366400E+00,1.48193E+01,1.08154E+01,2.41211E-01
2.367000E+00,1.40381E+01,9.83887E+00,1.57227E-01
2.367000E+00,1.48193E+01,1.08154E+01,2.47070E-01
2.367600E+00,1.40381E+01,9.59473E+00,1.51367E-01
2.367600E+00,1.48682E+01,1.08154E+01,2.52930E-01
2.368200E+00,1.40869E+01,9.54590E+00,1.51367E-01
2.368200E+00,1.48682E+01,1.06689E+01,2.52930E-01
2.368800E+00,1.40869E+01,9.54590E+00,1.72852E-01
2.368800E+00,1.48193E+01,1.05713E+01,2.21680E-01
2.369400E+00,1.40869E+01,9.54590E+00,1.53320E-01
2.369400E+00,1.49170E+01,1.05225E+01,2.41211E-01
2.370000E+00,1.40381E+01,9.69238E+00,1.51367E-01
2.370000E+00,1.49170E+01,1.07178E+01,2.41211E-01
2.370600E+00,1.40381E+01,9.79004E+00,1.51367E-01
2.370600E+00,1.48682E+01,1.09131E+01,2.33398E-01
2.371200E+00,1.41357E+01,1.00342E+01,1.55273E-01
2.371200E+00,1.49170E+01,1.12549E+01,2.17773E-01
2.371800E+00,1.41357E+01,1.02783E+01,1.55273E-01
2.371800E+00,1.49170E+01,1.14014E+01,2.08008E-01
2.372400E+00,1.40869E+01,1.04736E+01,1.59180E-01
2.372400E+00,1.49170E+01,1.14502E+01,2.06055E-01
2.373000E+00,1.40869E+01,1.05713E+01,1.61133E-01
2.373000E+00,1.49170E+01,1.14502E+01,2.06055E-01
2.373600E+00,1.41357E+01,1.03271E+01,1.55273E-01
2.373600E+00,1.48682E+01,1.14502E+01,2.15820E-01
2.374200E+00,1.41357E+01,1.00830E+01,1.53320E-01
2.374200E+00,1.48193E+01,1.13525E+01,2.19727E-01
2.374800E+00,1.40869E+01,1.00830E+01,1.39648E-01
2.374800E+00,1.48193E+01,1.11084E+01,2.29492E-01
2.375400E+00,1.40869E+01,1.00830E+01,1.39648E-01
2.375400E+00,1.48682E+01,1.09131E+01,2.29492E-01
2.376000E+00,1.40869E+01,1.01318E+01,1.37695E-01
2.376000E+00,1.48682E+01,1.10596E+01,2.33398E-01
2.376600E+00,1.40869E+01,1.01318E+01,1.37695E-01
2.376600E+00,1.48682E+01,1.14014E+01,2.33398E-01
2.377200E+00,1.41357E+01,1.03271E+01,1.37695E-01
2.377200E+00,1.48682E+01,1.15967E+01,2.08008E-01
2.377800E+00,1.41357E+01,1.06689E+01,1.31836E-01
2.377800E+00,1.48682E+01,1.18408E+01,2.21680E-01
2.378400E+00,1.41357E+01,1.09131E+01,1.31836E-01
2.378400E+00,1.48682E+01,1.19385E+01,2.21680E-01
2.379000E+00,1.41357E+01,1.11084E+01,1.37695E-01
2.379000E+00,1.49658E+01,1.19873E+01,2.19727E-01
2.379600E+00,1.41357E+01,1.08643E+01,1.45508E-01
2.379600E+00,1.49658E+01,1.19873E+01,2.08008E-01
2.380200E+00,1.41357E+01,1.05713E+01,1.45508E-01
2.380200E+00,1.48682E+01,1.19385E+01,1.94336E-01
2.380800E+00,1.41846E+01,1.05713E+01,1.45508E-01
2.380800E+00,1.48682E+01,1.16943E+01,1.92383E-01
2.381400E+00,1.41357E+01,1.06201E+01,1.43555E-01
2.381400E+00,1.49170E+01,1.14014E+01,1.92383E-01
2.382000E+00,1.41357E+01,1.05713E+01,1.24023E-01
2.382000E+00,1.49170E+01,1.16455E+01,1.90430E-01
2.382600E+00,1.41846E+01,1.05713E+01,1.10352E-01
2.382600E+00,1.49170E+01,1.18408E+01,1.94336E-01
2.383200E+00,1.41846E+01,1.08643E+01,1.10352E-01
2.383200E+00,1.49170E+01,1.21338E+01,1.98242E-01
2.383800E+00,1.41846E+01,1.11572E+01,1.02539E-01
2.383800E+00,1.49170E+01,1.23291E+01,2.09961E-01
2.384400E+00,1.41846E+01,1.14014E+01,1.02539E-01
2.384400E+00,1.49170E+01,1.24756E+01,2.09961E-01
2.385000E+00,1.41846E+01,1.16455E+01,1.14258E-01
2.385000E+00,1.49170E+01,1.24756E+01,2.06055E-01
2.385600E+00,1.41357E+01,1.13525E+01,1.16211E-01
2.385600E+00,1.49170E+01,1.24756E+01,2.04102E-01
2.386200E+00,1.41357E+01,1.10596E+01,1.16211E-01
2.386200E+00,1.49170E+01,1.24756E+01,2.08008E-01
2.386800E+00,1.41357E+01,1.10596E+01,1.22070E-01
2.386800E+00,1.49170E+01,1.22803E+01,2.08008E-01
2.387400E+00,1.41846E+01,1.11572E+01,1.22070E-01
2.387400E+00,1.49170E+01,1.19873E+01,1.98242E-01
2.388000E+00,1.41846E+01,1.11572E+01,1.31836E-01
2.388000E+00,1.49170E+01,1.22314E+01,1.88477E-01
2.388600E+00,1.41846E+01,1.13037E+01,1.37695E-01
2.388600E+00,1.49170E+01,1.24756E+01,1.88477E-01
2.389200E+00,1.41846E+01,1.14990E+01,1.41602E-01
2.389200E+00,1.49170E+01,1.27686E+01,1.88477E-01
2.389800E+00,1.41846E+01,1.17432E+01,1.35742E-01
2.389800E+00,1.49170E+01,1.28662E+01,1.86523E-01
2.390400E+00,1.41846E+01,1.20361E+01,1.25977E-01
2.390400E+00,1.49658E+01,1.29150E+01,1.84570E-01
2.391000E+00,1.41846E+01,1.19385E+01,1.16211E-01
2.391000E+00,1.49658E+01,1.29639E+01,1.92383E-01
2.391600E+00,1.41846E+01,1.14014E+01,1.06445E-01
2.391600E+00,1.49658E+01,1.29639E+01,1.92383E-01
2.392200E+00,1.41846E+01,1.14014E+01,1.00586E-01
2.392200E+00,1.49658E+01,1.27197E+01,1.92383E-01
2.392800E+00,1.41846E+01,1.14990E+01,1.00586E-01
2.392800E+00,1.49658E+01,1.24268E+01,1.92383E-01
2.393400E+00,1.41846E+01,1.15479E+01,1.00586E-01
2.393400E+00,1.49658E+01,1.24756E+01,1.92383E-01
2.394000E+00,1.41846E+01,1.15479E+01,1.02539E-01
2.394000E+00,1.49170E+01,1.28174E+01,1.90430E-01
2.394600E+00,1.41846E+01,1.17432E+01,9.86328E-02
2.394600E+00,1.49658E+01,1.30615E+01,2.02148E-01
2.395200E+00,1.41846E+01,1.20850E+01,9.86328E-02
2.395200E+00,1.49658E+01,1.33057E+01,2.02148E-01
2.395800E+00,1.41846E+01,1.23779E+01,1.04492E-01
2.395800E+00,1.49658E+01,1.34033E+01,1.86523E-01
2.396400E+00,1.42334E+01,1.25732E+01,1.16211E-01
2.396400E+00,1.49658E+01,1.34033E+01,1.68945E-01
2.397000E+00,1.42334E+01,1.16943E+01,1.16211E-01
2.397000E+00,1.49658E+01,1.33545E+01,1.65039E-01
2.397600E+00,1.42334E+01,1.16943E+01,1.16211E-01
2.397600E+00,1.49658E+01,1.33057E+01,1.65039E-01
2.398200E+00,1.42334E+01,1.17920E+01,1.18164E-01
2.398200E+00,1.49658E+01,1.30127E+01,1.68945E-01
2.398800E+00,1.41846E+01,1.17920E+01,1.08398E-01
2.398800E+00,1.49170E+01,1.26709E+01,1.74805E-01
2.399400E+00,1.41846E+01,1.18408E+01,1.00586E-01
2.399400E+00,1.49170E+01,1.29639E+01,1.78711E-01
2.400000E+00,1.42334E+01,1.19873E+01,9.27734E-02
2.400000E+00,1.49658E+01,1.32568E+01,1.78711E-01
2.400600E+00,1.41846E+01,1.22803E+01,9.27734E-02
2.400600E+00,1.49658E+01,1.35498E+01,1.86523E-01
2.401200E+00,1.41846E+01,1.25732E+01,9.08203E-02
2.401200E+00,1.49658E+01,1.35986E+01,1.86523E-01
2.401800E+00,1.42334E+01,1.27686E+01,9.08203E-02
2.401800E+00,1.49658E+01,1.35986E+01,1.78711E-01
2.402400E+00,1.42334E+01,1.22803E+01,9.47266E-02
2.402400E+00,1.49170E+01,1.35498E+01,1.78711E-01
2.403000E+00,1.41846E+01,1.21826E+01,9.47266E-02
2.403000E+00,1.49658E+01,1.35498E+01,1.80664E-01
2.403600E+00,1.41846E+01,1.21826E+01,9.66797E-02
2.403600E+00,1.49658E+01,1.34033E+01,1.86523E-01
2.404200E+00,1.41846E+01,1.21826E+01,9.66797E-02
2.404200E+00,1.49170E+01,1.30615E+01,1.86523E-01
2.404800E+00,1.41846E+01,1.22314E+01,1.14258E-01
2.404800E+00,1.49170E+01,1.34033E+01,1.65039E-01
2.405400E+00,1.41846E+01,1.24268E+01,1.10352E-01
2.405400E+00,1.49170E+01,1.36963E+01,1.65039E-01
2.406000E+00,1.41846E+01,1.27686E+01,1.10352E-01
2.406000E+00,1.49170E+01,1.38916E+01,1.57227E-01
2.406600E+00,1.41846E+01,1.30127E+01,1.08398E-01
2.406600E+00,1.49658E+01,1.39893E+01,1.57227E-01
2.407200E+00,1.42334E+01,1.29150E+01,9.47266E-02
2.407200E+00,1.49658E+01,1.39893E+01,1.59180E-01
2.407800E+00,1.41846E+01,1.24268E+01,9.08203E-02
2.407800E+00,1.49658E+01,1.39893E+01,1.76758E-01
2.408400E+00,1.41846E+01,1.24268E+01,9.08203E-02
2.408400E+00,1.50146E+01,1.36963E+01,1.76758E-01
2.409000E+00,1.41846E+01,1.25244E+01,8.49609E-02
2.409000E+00,1.50146E+01,1.33545E+01,1.86523E-01
2.409600E+00,1.42334E+01,1.25244E+01,8.49609E-02
2.409600E+00,1.49658E+01,1.35986E+01,1.86523E-01
2.410200E+00,1.42334E+01,1.26221E+01,1.02539E-01
2.410200E+00,1.49658E+01,1.39404E+01,1.68945E-01
2.410800E+00,1.42334E+01,1.29639E+01,8.30078E-02
2.410800E+00,1.49658E+01,1.42334E+01,1.66992E-01
2.411400E+00,1.42334E+01,1.32568E+01,8.30078E-02
2.411400E+00,1.49658E+01,1.43799E+01,1.66992E-01
2.412000E+00,1.42334E+01,1.35498E+01,8.69141E-02
2.412000E+00,1.49658E+01,1.43799E+01,1.68945E-01
2.412600E+00,1.42334E+01,1.29150E+01,8.69141E-02
2.412600E+00,1.49658E+01,1.43799E+01,1.68945E-01
2.413200E+00,1.42334E+01,1.27197E+01,1.02539E-01
2.413200E+00,1.49658E+01,1.42334E+01,1.53320E-01
2.413800E+00,1.42334E+01,1.26221E+01,9.86328E-02
2.413800E+00,1.49658E+01,1.36963E+01,1.53320E-01
2.414400E+00,1.42334E+01,1.26221E+01,9.86328E-02
2.414400E+00,1.49658E+01,1.36475E+01,1.53320E-01
2.415000E+00,1.42334E+01,1.27686E+01,9.27734E-02
2.415000E+00,1.49658E+01,1.39893E+01,1.51367E-01
2.415600E+00,1.42334E+01,1.29639E+01,8.10547E-02
2.415600E+00,1.49658E+01,1.43311E+01,1.55273E-01
2.416200E+00,1.42334E+01,1.33057E+01,8.10547E-02
2.416200E+00,1.49658E+01,1.45752E+01,1.65039E-01
2.416800E+00,1.41846E+01,1.36475E+01,8.10547E-02
2.416800E+00,1.50146E+01,1.46240E+01,1.65039E-01
2.417400E+00,1.41846E+01,1.30615E+01,7.32422E-02
2.417400E+00,1.50146E+01,1.46240E+01,1.78711E-01
2.418000E+00,1.42334E+01,1.30615E+01,7.32422E-02
2.418000E+00,1.49658E+01,1.45752E+01,1.78711E-01
2.418600E+00,1.42334E+01,1.29639E+01,8.88672E-02
2.418600E+00,1.49658E+01,1.39404E+01,1.63086E-01
2.419200E+00,1.42334E+01,1.29639E+01,7.32422E-02
2.419200E+00,1.49658E+01,1.38916E+01,1.57227E-01
2.419800E+00,1.42334E+01,1.30127E+01,7.32422E-02
2.419800E+00,1.49658E+01,1.41357E+01,1.57227E-01
2.420400E+00,1.42334E+01,1.32080E+01,7.51953E-02
2.420400E+00,1.50146E+01,1.45752E+01,1.57227E-01
2.421000E+00,1.42334E+01,1.35010E+01,7.71484E-02
2.421000E+00,1.50146E+01,1.47705E+01,1.57227E-01
2.421600E+00,1.42334E+01,1.38428E+01,9.27734E-02
2.421600E+00,1.50146E+01,1.48682E+01,1.47461E-01
2.422200E+00,1.42334E+01,1.39893E+01,9.66797E-02
2.422200E+00,1.49658E+01,1.48682E+01,1.47461E-01
2.422800E+00,1.42334E+01,1.33545E+01,8.88672E-02
2.422800E+00,1.49658E+01,1.48193E+01,1.43555E-01
2.423400E+00,1.42334E+01,1.33057E+01,8.69141E-02
2.423400E+00,1.49658E+01,1.47705E+01,1.43555E-01
2.424000E+00,1.42334E+01,1.33057E+01,8.10547E-02
2.424000E+00,1.49658E+01,1.41357E+01,1.47461E-01
2.424600E+00,1.42334E+01,1.33057E+01,7.12891E-02
2.424600E+00,1.50146E+01,1.44775E+01,1.57227E-01
2.425200E+00,1.42334E+01,1.35010E+01,7.12891E-02
2.425200E+00,1.50146E+01,1.48193E+01,1.57227E-01
2.425800E+00,1.42334E+01,1.37939E+01,6.54297E-02
2.425800E+00,1.50146E+01,1.51123E+01,1.61133E-01
2.426400E+00,1.42334E+01,1.41357E+01,6.54297E-02
2.426400E+00,1.50146E+01,1.51123E+01,1.61133E-01
2.427000E+00,1.42334E+01,1.36963E+01,8.49609E-02
2.427000E+00,1.50146E+01,1.51123E+01,1.45508E-01
2.427600E+00,1.42334E+01,1.34521E+01,6.34766E-02
2.427600E+00,1.50146E+01,1.51123E+01,1.57227E-01
2.428200E+00,1.42334E+01,1.34521E+01,6.15234E-02
2.428200E+00,1.50146E+01,1.46729E+01,1.57227E-01
2.428800E+00,1.42334E+01,1.34521E+01,6.15234E-02
2.428800E+00,1.49658E+01,1.43311E+01,1.49414E-01
2.429400E+00,1.42334E+01,1.35010E+01,6.54297E-02
2.429400E+00,1.50146E+01,1.47705E+01,1.49414E-01
2.430000E+00,1.42822E+01,1.36475E+01,8.30078E-02
2.430000E+00,1.50146E+01,1.50146E+01,1.35742E-01
2.430600E+00,1.42822E+01,1.40381E+01,8.30078E-02
2.430600E+00,1.49658E+01,1.53564E+01,1.35742E-01
2.431200E+00,1.42822E+01,1.42334E+01,8.10547E-02
2.431200E+00,1.50146E+01,1.53564E+01,1.33789E-01
2.431800E+00,1.42334E+01,1.39893E+01,7.51953E-02
2.431800E+00,1.50146E+01,1.53564E+01,1.35742E-01
2.432400E+00,1.42334E+01,1.35010E+01,7.12891E-02
2.432400E+00,1.50146E+01,1.53076E+01,1.37695E-01
2.433000E+00,1.41846E+01,1.35010E+01,6.54297E-02
2.433000E+00,1.50146E+01,1.48193E+01,1.61133E-01
2.433600E+00,1.41846E+01,1.35010E+01,6.15234E-02
2.433600E+00,1.50146E+01,1.44287E+01,1.61133E-01
2.434200E+00,1.42334E+01,1.35010E+01,5.95703E-02
2.434200E+00,1.50146E+01,1.47705E+01,1.55273E-01
2.434800E+00,1.42334E+01,1.36963E+01,5.95703E-02
2.434800E+00,1.50146E+01,1.51611E+01,1.53320E-01
2.435400E+00,1.42334E+01,1.40869E+01,8.10547E-02
2.435400E+00,1.50146E+01,1.53564E+01,1.31836E-01
2.436000E+00,1.42334E+01,1.44287E+01,5.76172E-02
2.436000E+00,1.50146E+01,1.54053E+01,1.43555E-01
2.436600E+00,1.42334E+01,1.41357E+01,5.76172E-02
2.436600E+00,1.50146E+01,1.54541E+01,1.43555E-01
2.437200E+00,1.42334E+01,1.38428E+01,5.95703E-02
2.437200E+00,1.50146E+01,1.54541E+01,1.43555E-01
2.437800E+00,1.42334E+01,1.36963E+01,6.73828E-02
2.437800E+00,1.50146E+01,1.49658E+01,1.35742E-01
2.438400E+00,1.42334E+01,1.36963E+01,7.71484E-02
2.438400E+00,1.50146E+01,1.46729E+01,1.31836E-01
2.439000E+00,1.42334E+01,1.37939E+01,7.71484E-02
2.439000E+00,1.50146E+01,1.51123E+01,1.31836E-01
2.439600E+00,1.42334E+01,1.40381E+01,7.51953E-02
2.439600E+00,1.50146E+01,1.55029E+01,1.29883E-01
2.440200E+00,1.42334E+01,1.44287E+01,7.32422E-02
2.440200E+00,1.50146E+01,1.56494E+01,1.29883E-01
2.440800E+00,1.42822E+01,1.47705E+01,5.95703E-02
2.440800E+00,1.50146E+01,1.56494E+01,1.35742E-01
2.441400E+00,1.43311E+01,1.38916E+01,5.95703E-02
2.441400E+00,1.50146E+01,1.56494E+01,1.43555E-01
2.442000E+00,1.42822E+01,1.38916E+01,5.17578E-02
2.442000E+00,1.50146E+01,1.56494E+01,1.49414E-01
2.442600E+00,1.42822E+01,1.40381E+01,5.17578E-02
2.442600E+00,1.50146E+01,1.51611E+01,1.49414E-01
2.443200E+00,1.42822E+01,1.40381E+01,5.76172E-02
2.443200E+00,1.50146E+01,1.52100E+01,1.47461E-01
2.443800E+00,1.43311E+01,1.41846E+01,6.93359E-02
2.443800E+00,1.50146E+01,1.56006E+01,1.29883E-01
2.444400E+00,1.42334E+01,1.44775E+01,4.58984E-02
2.444400E+00,1.50146E+01,1.58936E+01,1.37695E-01
2.445000E+00,1.42334E+01,1.49658E+01,4.58984E-02
2.445000E+00,1.50146E+01,1.59912E+01,1.37695E-01
2.445600E+00,1.42822E+01,1.45264E+01,5.17578E-02
2.445600E+00,1.50146E+01,1.59912E+01,1.37695E-01
2.446200E+00,1.43311E+01,1.41357E+01,6.54297E-02
2.446200E+00,1.50146E+01,1.58936E+01,1.25977E-01
2.446800E+00,1.43311E+01,1.40869E+01,7.12891E-02
2.446800E+00,1.50146E+01,1.54053E+01,1.25977E-01
2.447400E+00,1.42822E+01,1.40869E+01,7.12891E-02
2.447400E+00,1.50146E+01,1.50146E+01,1.24023E-01
2.448000E+00,1.42822E+01,1.41357E+01,6.54297E-02
2.448000E+00,1.50146E+01,1.55029E+01,1.24023E-01
2.448600E+00,1.42822E+01,1.43311E+01,6.54297E-02
2.448600E+00,1.50146E+01,1.58936E+01,1.24023E-01
2.449200E+00,1.42822E+01,1.48682E+01,5.76172E-02
2.449200E+00,1.50146E+01,1.60400E+01,1.35742E-01
2.449800E+00,1.42334E+01,1.48682E+01,5.17578E-02
2.449800E+00,1.50146E+01,1.60889E+01,1.41602E-01
2.450400E+00,1.42334E+01,1.42822E+01,4.78516E-02
2.450400E+00,1.50146E+01,1.60889E+01,1.41602E-01
2.451000E+00,1.42822E+01,1.42822E+01,4.19922E-02
2.451000E+00,1.50146E+01,1.57471E+01,1.41602E-01
2.451600E+00,1.42822E+01,1.42334E+01,4.19922E-02
2.451600E+00,1.50146E+01,1.52100E+01,1.41602E-01
2.452200E+00,1.42822E+01,1.42334E+01,4.78516E-02
2.452200E+00,1.50146E+01,1.54541E+01,1.27930E-01
2.452800E+00,1.42334E+01,1.43799E+01,4.00391E-02
2.452800E+00,1.50146E+01,1.58447E+01,1.31836E-01
2.453400E+00,1.42334E+01,1.46240E+01,4.00391E-02
2.453400E+00,1.50146E+01,1.60889E+01,1.31836E-01
2.454000E+00,1.43311E+01,1.51611E+01,4.98047E-02
2.454000E+00,1.50146E+01,1.61377E+01,1.29883E-01
2.454600E+00,1.43311E+01,1.51611E+01,5.95703E-02
2.454600E+00,1.50146E+01,1.61377E+01,1.20117E-01
2.455200E+00,1.43311E+01,1.44287E+01,6.15234E-02
2.455200E+00,1.50146E+01,1.61377E+01,1.14258E-01
2.455800E+00,1.43311E+01,1.44287E+01,6.15234E-02
2.455800E+00,1.50146E+01,1.59912E+01,1.14258E-01
2.456400E+00,1.42334E+01,1.45264E+01,5.95703E-02
2.456400E+00,1.50146E+01,1.55518E+01,1.14258E-01
2.457000E+00,1.42334E+01,1.46729E+01,5.95703E-02
2.457000E+00,1.50146E+01,1.58936E+01,1.24023E-01
2.457600E+00,1.43311E+01,1.48682E+01,5.76172E-02
2.457600E+00,1.50146E+01,1.62354E+01,1.33789E-01
2.458200E+00,1.43311E+01,1.52588E+01,4.39453E-02
2.458200E+00,1.50146E+01,1.63818E+01,1.33789E-01
2.458800E+00,1.43311E+01,1.52588E+01,3.61328E-02
2.458800E+00,1.50146E+01,1.63818E+01,1.33789E-01
2.459400E+00,1.43311E+01,1.45264E+01,3.02734E-02
2.459400E+00,1.50146E+01,1.62842E+01,1.33789E-01
2.460000E+00,1.43311E+01,1.45264E+01,3.02734E-02
2.460000E+00,1.50146E+01,1.60400E+01,1.31836E-01
2.460600E+00,1.43311E+01,1.47217E+01,4.00391E-02
2.460600E+00,1.50146E+01,1.56494E+01,1.31836E-01
2.461200E+00,1.42822E+01,1.47217E+01,4.00391E-02
2.461200E+00,1.50635E+01,1.58936E+01,1.31836E-01
2.461800E+00,1.42822E+01,1.49170E+01,4.00391E-02
2.461800E+00,1.50635E+01,1.62842E+01,1.29883E-01
2.462400E+00,1.43311E+01,1.52588E+01,4.39453E-02
2.462400E+00,1.50146E+01,1.65771E+01,1.29883E-01
2.463000E+00,1.43311E+01,1.56006E+01,5.76172E-02
2.463000E+00,1.50146E+01,1.65771E+01,1.18164E-01
2.463600E+00,1.43311E+01,1.45264E+01,5.76172E-02
2.463600E+00,1.51123E+01,1.65771E+01,1.10352E-01
2.464200E+00,1.43311E+01,1.45264E+01,5.37109E-02
2.464200E+00,1.51123E+01,1.64307E+01,1.10352E-01
2.464800E+00,1.42822E+01,1.46240E+01,5.37109E-02
2.464800E+00,1.50146E+01,1.60400E+01,1.16211E-01
2.465400E+00,1.42822E+01,1.46240E+01,5.17578E-02
2.465400E+00,1.50146E+01,1.56982E+01,1.20117E-01
2.466000E+00,1.42822E+01,1.47217E+01,4.19922E-02
2.466000E+00,1.50146E+01,1.60889E+01,1.22070E-01
2.466600E+00,1.42822E+01,1.50146E+01,4.00391E-02
2.466600E+00,1.50146E+01,1.64307E+01,1.27930E-01
2.467200E+00,1.42822E+01,1.54541E+01,3.22266E-02
2.467200E+00,1.50635E+01,1.64795E+01,1.27930E-01
2.467800E+00,1.43311E+01,1.54053E+01,3.02734E-02
2.467800E+00,1.50635E+01,1.64795E+01,1.27930E-01
2.468400E+00,1.43311E+01,1.48682E+01,3.02734E-02
2.468400E+00,1.50146E+01,1.64795E+01,1.24023E-01
2.469000E+00,1.43311E+01,1.47705E+01,4.39453E-02
2.469000E+00,1.50146E+01,1.62842E+01,1.27930E-01
2.469600E+00,1.42334E+01,1.47705E+01,4.39453E-02
2.469600E+00,1.50146E+01,1.57471E+01,1.27930E-01
2.470200E+00,1.42334E+01,1.47705E+01,4.39453E-02
2.470200E+00,1.50146E+01,1.61865E+01,1.25977E-01
2.470800E+00,1.42822E+01,1.50635E+01,4.39453E-02
2.470800E+00,1.50146E+01,1.65771E+01,1.25977E-01
2.471400E+00,1.43311E+01,1.55518E+01,5.76172E-02
2.471400E+00,1.50635E+01,1.67236E+01,1.10352E-01
2.472000E+00,1.43311E+01,1.55518E+01,5.17578E-02
2.472000E+00,1.50635E+01,1.67236E+01,1.06445E-01
2.472600E+00,1.43311E+01,1.49170E+01,5.17578E-02
2.472600E+00,1.50146E+01,1.67236E+01,1.08398E-01
2.473200E+00,1.43311E+01,1.49170E+01,5.95703E-02
2.473200E+00,1.50146E+01,1.63818E+01,1.14258E-01
2.473800E+00,1.42822E+01,1.49658E+01,4.98047E-02
2.473800E+00,1.50146E+01,1.60400E+01,1.14258E-01
2.474400E+00,1.42334E+01,1.50635E+01,4.00391E-02
2.474400E+00,1.50146E+01,1.64307E+01,1.20117E-01
2.475000E+00,1.42334E+01,1.53076E+01,3.61328E-02
2.475000E+00,1.51123E+01,1.67725E+01,1.20117E-01
2.475600E+00,1.43311E+01,1.56982E+01,3.02734E-02
2.475600E+00,1.51123E+01,1.69189E+01,1.25977E-01
2.476200E+00,1.43311E+01,1.58936E+01,3.02734E-02
2.476200E+00,1.51123E+01,1.69189E+01,1.25977E-01
2.476800E+00,1.43311E+01,1.51123E+01,3.61328E-02
2.476800E+00,1.50146E+01,1.69189E+01,1.24023E-01
2.477400E+00,1.43311E+01,1.48682E+01,3.41797E-02
2.477400E+00,1.50146E+01,1.65283E+01,1.24023E-01
2.478000E+00,1.42334E+01,1.48682E+01,3.41797E-02
2.478000E+00,1.50635E+01,1.59424E+01,1.24023E-01
2.478600E+00,1.42334E+01,1.50635E+01,3.61328E-02
2.478600E+00,1.50635E+01,1.63330E+01,1.18164E-01
2.479200E+00,1.42822E+01,1.52588E+01,3.61328E-02
2.479200E+00,1.50146E+01,1.67236E+01,1.18164E-01
2.479800E+00,1.43311E+01,1.56982E+01,4.78516E-02
2.479800E+00,1.50146E+01,1.69189E+01,1.02539E-01
2.480400E+00,1.43311E+01,1.60400E+01,5.37109E-02
2.480400E+00,1.50146E+01,1.69189E+01,1.06445E-01
2.481000E+00,4.51660E+00,1.51611E+01,-1.57227E-01
2.481000E+00,1.51123E+01,1.69189E+01,2.08008E-01
2.481600E+00,4.51660E+00,1.51611E+01,-1.57227E-01
2.481600E+00,1.51123E+01,1.67725E+01,2.08008E-01
2.482200E+00,4.56543E+00,1.51611E+01,-1.00586E-01
2.482200E+00,5.34668E+00,1.60400E+01,3.80859E-02
2.482800E+00,4.61426E+00,1.51611E+01,-1.27930E-01
2.482800E+00,5.34668E+00,1.62842E+01,-1.46484E-02
2.483400E+00,4.66309E+00,1.53076E+01,-1.39648E-01
2.483400E+00,5.34668E+00,1.66748E+01,-4.00391E-02
2.484000E+00,4.66309E+00,1.56494E+01,-1.55273E-01
2.484000E+00,5.39551E+00,1.67725E+01,-4.19922E-02
2.484600E+00,4.66309E+00,1.59424E+01,-1.55273E-01
2.484600E+00,5.39551E+00,1.67725E+01,-4.19922E-02
2.485200E+00,4.71191E+00,1.49658E+01,-1.47461E-01
2.485200E+00,5.39551E+00,1.67725E+01,-7.32422E-02
2.485800E+00,4.71191E+00,1.49658E+01,-1.70898E-01
2.485800E+00,5.44434E+00,1.65771E+01,-8.69141E-02
